GL_Code,GL_Account,Desc_Status,Doc_Date,Year,Month_No,Month_Name,Period,Source,Reference,Narration,Debit,Credit,Net,Source_Account_Name
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,CASH-CIG2025040532,Petty Cash Reimbursement from 28TH April-8TH May 2025,0.0,224170.0,-224170.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050039,Payment Application for Hire Driver,0.0,299000.0,-299000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025040506,marine Insurance Premium PI: CIG2503005,0.0,80868.0,-80868.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050166,Repair of CEO Office Printer,0.0,178000.0,-178000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050165,Repair of Three UPS and Purchase of power packs,0.0,152000.0,-152000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025040527,Kings Guard Security Services for the month of April 2025,0.0,962400.0,-962400.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050132,Spy Track security Ltd Payment for 1st-31st March 2025,0.0,395000.0,-395000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050104,Customer Refund,0.0,25000.0,-25000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050146,Double Payment Refund for MR Osarenmwinda Famous Osaro,0.0,85525.0,-85525.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025040473,Payment for the purchase of Evamore Dispenser Water fro 2nd,0.0,443500.0,-443500.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,CASH-CIG2025040057,Team Building,0.0,168250.0,-168250.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,CASH-CIG2025050038,Petty Cash reimbursement,0.0,428500.0,-428500.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050200,Branding reimbursement for Lagride EV Jobs,0.0,150000.0,-150000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050194,Paint material reimbursement,0.0,681000.0,-681000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,,March Monthly Allowance (1st Payment),0.0,270580.0,-270580.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050267,Shipping Charge GAC20241210NG1004-8 19X40 57 Units GS4 SKD,0.0,11917654.53,-11917654.53,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050279,Branding of 70 Units Of Lagride,0.0,2100000.0,-2100000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025040377,Payment application for Staff PAYE Remittance for February 2,0.0,11200031.0,-11200031.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050260,Payment Application for Haulage of 2Units GN8 to Abuja and W,0.0,2050000.0,-2050000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050214,Payment for workshop Materials,0.0,316000.0,-316000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050283,Local Part Purchased,0.0,210000.0,-210000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,CASH-CIG2025050045,Warehouse Expenses,0.0,352130.0,-352130.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050158,Payment for nation online article,0.0,264375.0,-264375.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050320,Payment for delivery and Transit insurance of 73 Units Vehic,0.0,41418850.0,-41418850.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050245,Request fro Pyament of Electricity Bill for the mOnth of Apr,0.0,1138263.75,-1138263.75,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,CASH-CIG2025050012,Reimbursement for additional technician outstation payments,0.0,812000.0,-812000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,CASH-CIG2025050167,Request for the payment of the cost of polishing of the wood,0.0,315000.0,-315000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050182,Request for payment of IKEDC Bill For April 2025,0.0,202466.04,-202466.04,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050116,Paragon Car Wash,0.0,180000.0,-180000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050185,Outstation allowance for Bolorunogani Victor and Yusuf Akinw,0.0,234000.0,-234000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050277,Workmanship for 70 Units Lagride,0.0,2625000.0,-2625000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050220,AEDC Bill for the month of April 2025,0.0,3662405.68,-3662405.68,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050223,Request fro payment of service charge for Ojota Office for A,0.0,3130236.0,-3130236.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050243,Request for Payment of Electricity Bill for the Month of Mar,0.0,1075221.45,-1075221.45,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050052,Request for payment of Diesel purchased on the 30th Of April,0.0,1605000.0,-1605000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050332,Air Flight from Abidjan to Nigeria,0.0,8125000.0,-8125000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050246,Payment for Green Card & TWP ifo Yong Qin,0.0,3818500.0,-3818500.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050218,Diesel Purchased on the 2nd of May 2025,0.0,2312500.0,-2312500.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,CASH-CIG2025050074,Fuel Purchase and reimbursement,0.0,67971.0,-67971.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050386,Payment Approval for Hualage of 1Units GN8 From Lagos -Abuja,0.0,1100000.0,-1100000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050170,Payment for MTN Bill for the Month of April 2025,0.0,423781.67,-423781.67,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050351,Request to Purchase Stationaries for Office Use,0.0,976500.0,-976500.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050356,Payment for registration of 4Units Vehicle,0.0,268000.0,-268000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050409,Payment for Haulage of 1Units GS3 From Lagos -Ph,0.0,850000.0,-850000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050244,Request for Approval for payment of outstanding Electrical a,0.0,225500.0,-225500.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050349,Payment Appliction for VAT Liability for the Month odf April,0.0,7869656.25,-7869656.25,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050211,Outstation to Adamawa State,0.0,300000.0,-300000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050360,Out of Station to Lagos for Digital and Influencer Manager,0.0,300000.0,-300000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050322,"Purchase of worktool for CFO Office,Finance and Sales Opera",0.0,456000.0,-456000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050222,Cleaning Materials purchased froo second Quarter of 2025,0.0,370000.0,-370000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050373,Mobile Police Admin fee for the month of May 2025,0.0,150000.0,-150000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050374,Mobile Police Admin fee for the month of May 2025,0.0,150000.0,-150000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,CASH-CIG2025050098,Petty Cash of VI Aftersales Petty Cash 20th May 2025,0.0,400000.0,-400000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050398,Chinese April 2025 Salary,0.0,5512531.0,-5512531.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050196,Spy Track security ltd fro 1st- 30th April 2025 For Alausa O,0.0,395000.0,-395000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050195,Spy Track security ltd fro 1st- 30th April 2025 For Eko Cour,0.0,280000.0,-280000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2205050221,Water Bill for the month of April 2025,0.0,289500.0,-289500.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050359,Media coverage of the chairman signing mou with the ministry,0.0,600000.0,-600000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050353,Request for payment of June 2025 Electricity Token for 1004,0.0,630000.0,-630000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050305,Request for Payment for waste disposal by Lagos Waste Manage,0.0,90000.0,-90000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050307,Request for Payment for waste disposal by Lagos Waste Manage,0.0,50000.0,-50000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050285,Logistics Fee (Parts Delivery to Abuja Office)-April 2025,0.0,550077.5,-550077.5,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050317,Local government By Pass for 14 vehicles,0.0,138100.0,-138100.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,CASH-CIG2025050052,Abuja Admin petty cash 24th April-8th May 2025,0.0,66088.0,-66088.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,CASH-CIG2025050090,Abuja petty cash 12th-16th May 2025,0.0,265110.0,-265110.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,CASH-CIG2025050054,Petty cash reimbursement from 8th - 14th May 2025,0.0,230480.0,-230480.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050379,"Armed Police Charge Fee Period - May 2025. Amount - 420,00-0",0.0,420000.0,-420000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050363,Out of station to Lagos for Aftersales Training on Longsky,0.0,398000.0,-398000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050219,Toner Purchased on the 10th of May 2025,0.0,905000.0,-905000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050331,"MonthsWema Apr-25NGN 400,000 VAT @7.5% NGN 30,000.",0.0,410000.0,-410000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050164,"Payment of Insurance, Fuel and Driver Overtime for Vehicle R",0.0,305000.0,-305000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050178,Request for payment for the cost of repair of auto sliding d,0.0,200000.0,-200000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050344,Payment applictaion for payment of PR for Annual Tax Filling,0.0,25000000.0,-25000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050372,"MonthsUnion, Mar-25NGN 400,000. April-25NGN 400,000. VAT @7.",0.0,820000.0,-820000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050300,Loan to Lagride(3rd Payment),0.0,48000000.0,-48000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050467,Payment approval for rotray exhibition,0.0,595000.0,-595000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050520,Payment of Inspection Ceretifiate for 23Units GS8,0.0,690000.0,-690000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050020,Payment for January 2025 pension remittance,0.0,12094853.91,-12094853.91,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050022,Payment for February 2025 pension remittance,0.0,12188624.73,-12188624.73,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050292,Being Payment for the outsanding Audit Fees For 2023 FY Audi,0.0,1683500.0,-1683500.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050432,Payment for Lagos state Parking permit for Plot 7 and 146b,0.0,1360000.0,-1360000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050480,Payment for haulage of 1 unit GN8 for HRM Apostle Chubuzor f,0.0,1150000.0,-1150000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050567,Bank Charges for the month of April 2025 in Zenith Bank,0.0,617864.37,-617864.37,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050469,Total Card Fueling,0.0,150000.0,-150000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050468,Fuel Card reimbursement as at 9th May 2025(Dispalay Card),0.0,129701.0,-129701.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050377,Urgent payment for the purchase of refreshment for Abuja Aft,0.0,150000.0,-150000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050383,Abuja staff feeding for the month of May 2025,0.0,1756500.0,-1756500.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050410,Payment for CIG Chinese staff feeding allowance for June 202,0.0,3027000.0,-3027000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050381,Senior Management Team Bonding,0.0,1882664.96,-1882664.96,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050358,Payment for cost and logistics to investigate the prtition,0.0,4000000.0,-4000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050535,April 2025 Sales commissions and outstanding commissions,0.0,13070588.0,-13070588.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050422,Paint Materials Reimbursement,0.0,182000.0,-182000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050421,Paint Materials Reimbursement,0.0,170000.0,-170000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050423,Paint Materials Reimbursement,0.0,113000.0,-113000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050451,Petty Cash Reimbursement,0.0,643784.0,-643784.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,CASH-CIG2025050115,Request for the payment of reimbursement of cost of installa,0.0,68800.0,-68800.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,CASH-CIG2025050093,Expense reimbursement,0.0,800000.0,-800000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,CASH-CIG2025050125,Petty Cash reimbursement from 14th -26th May 2025,0.0,282280.0,-282280.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-05-31,2025,5,May,2025-05,GL-JE,PAY-CIG2025050608,Reimbursement for Transport to Banks,0.0,36000.0,-36000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060026,In House Transfer from CIG Motors Polaris Bank to Zenith Ba,7000000.0,0.0,7000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060025,In House Transfer from CIG Motors UBA Plc to Zenith Bank,4500000.0,0.0,4500000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060060,In House Transfer form CIG Motors Access Bank to Zenith Bank,20000000.0,0.0,20000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060092,In House Transfer from CIG Motors Jaiz Bank to Zenith Bank,5000000.0,0.0,5000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060093,In House Transfer from CIG Motors UBA Plc to Zenith Bank,4000000.0,0.0,4000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060193,In House Transfer from CIG Motors Access Bank to Zenith Bank,99000000.0,0.0,99000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060194,In House Transfer from CIG Motors FCMB to Zenith Bank,75000000.0,0.0,75000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060235,In House Transfer from CIG Motors Access Bank to Zenith Bank,20000000.0,0.0,20000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060269,In House Transfer from CIG Motors Polaris Bank Zenith Bank,4000000.0,0.0,4000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060268,In House Transfer from CIG Motors UBA Plc to Zenith Bank,5500000.0,0.0,5500000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060341,In House Transfer from CIG Motors Access Bank to Zenith Bank,5000000.0,0.0,5000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060415,In House Transfer from CIG Motors Access bank to Zenith Bank,1430000000.0,0.0,1430000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060416,In House Transfer from CIG Motors Union bank to Zenith Bank,99000000.0,0.0,99000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060434,In House Transfer from CIG Motors Access Bank to Zenith Bank,99000000.0,0.0,99000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060435,In House Transfer from CIG Motors Polaris Bank to Zenith Ban,9000000.0,0.0,9000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025060433,In House Transfer from CIG Motors Union Bank to Zenith Bank,99000000.0,0.0,99000000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,CASH-CIG202505123,Payment of VI Aftersales petty cash,0.0,171900.0,-171900.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025050443,"Renewal of Vehicle license,Road worthiness and proof of owne",0.0,49900.0,-49900.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025050460,Fuel card reimbursement as at 28th April 2025,0.0,150507.0,-150507.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,CASH-CIG2025050109,Warehouse Expenses,0.0,264520.0,-264520.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025050482,Externnal Purchase of two GS3 and Polish for stock,0.0,99700.0,-99700.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,CASH-CIG2025050101,Reimbursement of expenses made,0.0,201500.0,-201500.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025050416,Payment of Body & Paint Materials,0.0,176000.0,-176000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025050414,Payment of Fridge Compressor,0.0,100000.0,-100000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025050415,Payment of servicing workshop Oven,0.0,320000.0,-320000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025050413,Payment of Flushing Gas,0.0,45000.0,-45000.0,Zenith Bank Acct-2
10130,Bank - Zenith Bank Acct-2,Matched,2025-06-30,2025,6,June,2025-06,GL-JE,PAY-CIG2025050541,Pension Penalty payment for untimely remittance,0.0,39808.69,-39808.69,Zenith Bank Acct-2
